,name,description,created_at,text,location,retweeted,owner_name,owner_location,owner_created_at,retweeted_count
910,Portal N10,"Acesse nosso site. Notícias atualizadas do RN, Brasil e do mundo. Além de trazer #Curiosidades, #Entretenimento e muito mais!",Mon Feb 01 14:16:32 +0000 2021,Natal abre 28 salas de vacina para atender profissionais de saúde https://t.co/0S2KGqKkJK,"Natal, Brasil",False,,,,
911,Cecilia 🇧🇷 #FechadoComBolsonaro 🇧🇷,"Campanha eterna ao Presidente Bolsonaro, se estiver em dúvida, não me siga! Direita sempre. #ATENÇÃO: NÃO ENTRO EM LISTA #SDV. #NotDM - Grosseria leva 😈🔪",Mon Feb 01 14:16:35 +0000 2021,"RT @OsmarTerra: João Paulo. O que acontece em Manaus foi o surgimento de uma cepa do coronavirus com mais capacidade de infectar, a P1. Com…",Santos/SP/Brasil,True,Osmar Terra,Porto Alegre,Mon Feb 01 14:03:01 +0000 2021,25
912,Arlete Maria,Um dia por vez,Mon Feb 01 14:16:35 +0000 2021,RT @AiltonBenedito: Por que o Ministério da Saúde @minsaude não está publicando a atualização semanal de evidências descritas na literatura…,,True,🇧🇷Ailton Benedito,Brasil,Mon Feb 01 13:30:25 +0000 2021,133
913,"sempre que puder, me poupe",A vida é feita de obstáculos e eu tropeço em todos.,Mon Feb 01 14:16:36 +0000 2021,"@monojhim @stollendance @spartakusvlog Não é cancelamento, é bom senso pra marmanjo que não acredita em VACINA

VACINA É O BÁSICO.","Nam Nao, Thailand",False,,,,
914,Caedu,"Ideias, ideias, ideias, olha uma moeda",Mon Feb 01 14:16:36 +0000 2021,"RT @gvnfigueiredo: infelizmente hoje fui pega pela realidade fora do bbb, greve dos caminhoneiro, greve dos motoristas de ônibus, Manaus se…",Brasil 🇧🇷,True,aprovada na porra do TCC CA-RA-LHO,"Campo Grande, Rio de Janeiro",Mon Feb 01 03:24:45 +0000 2021,262
915,@ValdeteBoni,"Feminista, socióloga, professora, filha, irmã, amiga. Estuda gênero e o rural. Apaixonada pela alimentação de verdade",Mon Feb 01 14:16:37 +0000 2021,"@minc_rj Meu pai com 88 anos, aposentado com um salário mínimo, já está preocupado com a tal prova de vida. Nunca m… https://t.co/yKvscuC4Xt",,False,,,,
916,traplev,"((o twitter como recreio do play,
ao vivo ou no sampler)))))).

#almofadaspedagogicas
#recibozero
#traplev",Mon Feb 01 14:16:37 +0000 2021,"RT @taliriapetrone: A oposição de esquerda ainda pode mostrar seu valor. Uma candidatura que paute o impeachment, a continuidade do auxílio…","Recife, Brasil",True,Talíria Petrone,"Niterói, Brasil",Mon Feb 01 12:14:30 +0000 2021,54
917,Wyatt Earp,Se tirar a esperança de um homem será apenas um animal,Mon Feb 01 14:16:37 +0000 2021,"RT @brasil247: Estudo esmiúça ignorância e crueldade das medidas contra a Covid adotadas pelo governo Bolsonaro 
https://t.co/ynsRWkja7K","Santiago, Chile",True,Brasil 247,"São Paulo, SP",Mon Feb 01 11:18:08 +0000 2021,25
918,Hélio B. Barboza,jornalista,Mon Feb 01 14:16:37 +0000 2021,"Notícias para apontar caminhos e resgatar um pouco de esperança, abrindo a semana e o mês (para alguns, o ano).

A… https://t.co/RI6WvRcFIN","São Paulo, Brasil",False,,,,
919,Eliana Barcelos,,Mon Feb 01 14:16:38 +0000 2021,"RT @joicehasselmann: Ministro Fux, ao lado de @jairbolsonaro (c/máscara):

“Não tenho dúvidas de que a ciência, que agora conta com a tão a…",São Paulo/ Brasil,True,Joice Hasselmann,"Sao Paulo, Brazil",Mon Feb 01 13:58:47 +0000 2021,7
920,Cida Gomes 🇧🇷👃8️⃣,"DEUS PRESENTE NA MINHA VIDA, SEMPRE! 
TOLOS OS QUE DUVIDAM DE TI, PAI. 🙏🙏🖤❤️FLAMENGO ATÉ MORRER.",Mon Feb 01 14:16:38 +0000 2021,"RT @SigaGazetaBR: Brasil ultrapassa marca de 8 milhões de curados da Covid-19

https://t.co/oI00v5Bjli",,True,Gazeta Brasil,"São Paulo, Brasil",Mon Feb 01 13:11:23 +0000 2021,56
921,Hannah,"Desculpem-nos pelo transtorno, estamos em reforma para melhor atendê-los.",Mon Feb 01 14:16:40 +0000 2021,"@rwstico Sim. Parece que só quen tá se movendo para termos vacina é o Dória, infelizmente.",Brasília,False,,,,
922,Cátia Boratto,Sempre antenada com as informações na web. Apaixonada pela @Cavalera_Brasil,Mon Feb 01 14:16:40 +0000 2021,RT @SICNoticias: Doentes oncológicos. Pedidos de apoio para pagar comida e medicamentos aumentaram quase 40% https://t.co/fV8Dbq9lF4,"Lisboa, Portugal",True,SIC Notícias,"Carnaxide, Portugal",Mon Feb 01 14:02:24 +0000 2021,2
923,Ana Lu,"🐨🌈🏳️‍🌈🦄
#GamesInTheAttic
@GamesInTheAttik",Mon Feb 01 14:16:40 +0000 2021,"RT @ruimoura: É destas situações que os grandes humoristas tiram inspiração. A não ser que seja já um sketch humorístico, e aí só copiando,…",Somewhere over the rainbow,True,Rui Moura,Darkside,Mon Feb 01 14:16:09 +0000 2021,1
924,andré 🌳,为人民服务,Mon Feb 01 14:16:41 +0000 2021,"RT @govpt: Já foram administradas 338 566 vacinas contra a COVID-19 em #Portugal.
Saiba como será convocado e outras informações sobre o pr…",🇵🇹,True,República Portuguesa,Portugal,Mon Feb 01 13:32:12 +0000 2021,6
925,Negra Fulô,"Aqui é uma monarquia onde eu sou a rainha. 👑
Se você discorda, discorde para você!",Mon Feb 01 14:16:41 +0000 2021,"Minha amiga Manu tá esperando que depois da vacina, tudo vai ficar bem.
Eu tô focada na minha suplementação de Vit… https://t.co/sn6350vrha","Salvador, Brasil",False,,,,
926,멜 🐝,,Mon Feb 01 14:16:41 +0000 2021,RT @vivabem_uol: Cientistas apontam hipóteses para novo surto de covid-19 em Manaus https://t.co/Lg6LkP0VfP,,True,VivaBem,Brasil,Mon Feb 01 14:11:00 +0000 2021,1
927,Valbelo Comunian,"""Eis que vos envio no meio de lobos"" Mateus10:16",Mon Feb 01 14:16:42 +0000 2021,"RT @PolitzOficial: Para o desespero dos pandeminiuns, Governo do Presidente Bolsonaro (@jairbolsonaro) lança plataforma para acompanhar a v…",,True,POLITZ,Brazil,Mon Feb 01 14:08:53 +0000 2021,28
928,11Aishakaled15,"Nascida em 1980, Brasília DF.",Mon Feb 01 14:16:42 +0000 2021,RT @CNNBrasil: Cerca de 1.500 dos primeiros voluntários de um teste clínico de estágio avançado da vacina contra Covid-19 da Oxford/AstraZe…,"Brasília, Brasil",True,CNN Brasil,"São Paulo, Brasil",Mon Feb 01 13:39:05 +0000 2021,5
929,Afonso Mourão Ferreira,,Mon Feb 01 14:16:46 +0000 2021,O escândalo do SEF. Tudo revoltado. Passou. O escândalo de José Guerra. Tudo revoltado. Passou. O escândalo da vaci… https://t.co/nDeE8ufu6g,,False,,,,
930,Paulo Vasconcellos,"Instrutor, Palestrante, Blogueiro, ex-consultor, Aprendiz de Escritor, Canhoto, Dublê de ponta esquerda e Tio",Mon Feb 01 14:16:46 +0000 2021,RT @GuilhermeBoulos: Atraso em vacinação contra Covid deve custar pelo menos R$ 150 bi ao PIB brasileiro em 2021. Segundo cálculo da consul…,Varginha,True,Guilherme Boulos,,Mon Feb 01 12:39:49 +0000 2021,688
931,z a c a ™️,Filmes do Tarantino e frases de música aleatórias.,Mon Feb 01 14:16:47 +0000 2021,"RT @direitasiqueira: PAREM DE RECLAMAR QUE NÃO TEM DINHEIRO PRA VACINA E AUXÍLIO EMERGENCIAL!!! 😤

BOLSONARO TEVE QUE GASTAR TRÊS BILHÕES P…",(+41),True,CORONEL SIQUEIRA🇱🇷🇮🇱🇧🇷,O SUL É MEU PAÍS,Fri Jan 29 21:28:43 +0000 2021,4918
932,A Seguir: Niterói,Notícias de Niterói,Mon Feb 01 14:16:47 +0000 2021,"Vacinação de idosos em Niterói começa com fila e drive-thru improvisado.

https://t.co/A0K1bppTg0",,False,,,,
933,Eduardo  Londero,É pelas rachaduras da parede que entra um pouco de luz,Mon Feb 01 14:16:47 +0000 2021,@galo__vasco Por isso tem que atrasar a vacina,,False,,,,
934,marcoaurelho.alves,,Mon Feb 01 14:16:48 +0000 2021,"RT @SaudeMG: O detalhamento está disponível em:

https://t.co/rQYro7IhRl

#saude #saudemg #boletimepidemiológico #coronavirus https://t.co/…",BELO HORIZONTE - MG,True,SaúdeMG,"Belo Horizonte, MG",Mon Feb 01 13:22:22 +0000 2021,2
935,Cristiano Cunha,Política- Família- Direitista-🐂😎🇧🇷☝️👊💪 b38 @aliançapelobrasil,Mon Feb 01 14:16:49 +0000 2021,"RT @OGloboPolitica: Ao lado de @jairbolsonaro , Fux critica quem ignora isolamento social como prevenção à #COVID19 

https://t.co/XP1Uvwoj…","Pelotas, Brasil",True,O Globo Brasil,Brasil,Mon Feb 01 14:10:45 +0000 2021,6
936,Ciro Antonio,,Mon Feb 01 14:16:51 +0000 2021,"RT @MubarakLuiza: STF é o único no mundo que entende medicina, economia, vacina, eleições. A única coisa que eles não entendem é Justiça!",,True,Luiza Mubarak 🌸🌼👉,,Sun Jan 31 21:34:53 +0000 2021,1095
937,mundinho gil br 🎓,"#ANDY: vieira, o namorado é meu... ❥ 𝚏𝚊𝚗 𝚊𝚌𝚌 | (a/ela/-a)",Mon Feb 01 14:16:52 +0000 2021,@278moon meu pai não é anti vacina,tuca,False,,,,
938,Maria Collins,#VemVacina2021,Mon Feb 01 14:16:52 +0000 2021,"RT @fiocruz: Por dentro da vacina💉: sabe o IFA, o Ingrediente Farmacêutico Ativo? É o líquido vermelho sendo misturado com outras soluções,…",,True,Fiocruz,Brasil,Mon Feb 01 13:16:41 +0000 2021,20
939,Zeca Araújo,,Mon Feb 01 14:16:54 +0000 2021,Lamentavelmente a ciência ainda não tem antídoto contra a safadeza de todos vocês...,,False,,,,
940,du dudu edu e eu,todo processo é lento.,Mon Feb 01 14:16:54 +0000 2021,simplesmente políticas e proteção e segurança social E econômica,Ribeirão Preto,False,,,,
941,Alberto Silva 🇵🇹,"Chairman/Founder and Ceo
Investment Funds Real Estate and Renewable Energies.                      
                      Europa - África - Médio Oriente - Ásia",Mon Feb 01 14:16:54 +0000 2021,"Primeiro ministro e Presidente da Republica
10º Estado Emergência.
E resultados? Melhoras? Nada? 

Continua a ser c… https://t.co/CcApOQxHMV","Porto, Portugal",False,,,,
942,çam,estranha dualidade de pó e glória enfermagem uel,Mon Feb 01 14:16:54 +0000 2021,"@enarraz naoo, foi bem de boa, igual vacina de gripe","Londrina, Brasil",False,,,,
943,Liu😷,"meu partido é um coração partido
insta:@G4berel",Mon Feb 01 14:16:54 +0000 2021,Tenham culhões,"Rio de Janeiro, Brasil",False,,,,
944,guilherme.,| Designer | Músico | SP,Mon Feb 01 14:16:55 +0000 2021,"minha irmã acabou de tomar a vacina contra a covid

tô emocionado 😢",,False,,,,
945,Tuty,,Mon Feb 01 14:16:57 +0000 2021,"RT @AiltonBenedito: @revistaoeste Se não estão sendo utilizados, devido à reprogramação de cirurgias, e há aumento de doentes de #Covid19,…","North Beach, San Francisco",True,🇧🇷Ailton Benedito,Brasil,Sun Jan 31 13:30:48 +0000 2021,145
946,Margarida Esteves,@SLBenfica ig: margaridaestevess,Mon Feb 01 14:16:57 +0000 2021,RT @mktxvt: tou FARTA,Portugal,True,mariana,"Lisbon, Portugal",Mon Feb 01 14:09:35 +0000 2021,3
947,Vanessa Farias,,Mon Feb 01 14:16:57 +0000 2021,"RT @bbcbrasil: Reinfecção mais grave por variante do coronavírus traz novo alerta sobre as mutações, diz pesquisadora com maior número de p…",Recreio dos Bandeirantes,True,BBC News Brasil,"Londres, GB, e São Paulo, BR",Mon Feb 01 13:27:03 +0000 2021,47
948,Silvio Porto,,Mon Feb 01 14:16:57 +0000 2021,"RT @CarlosS48442375: #StopDerrubaBolsonaro

Desgoverno bozo não tem dinheiro pra comprar a vacina e muito menos pra prorrogar o auxílio eme…",,True,Carlos Santos,Araguaína - TOCANTINS,Sun Jan 31 22:13:00 +0000 2021,138
949,Garantia de Desordem,I watched you fall. I think I pushed.,Mon Feb 01 14:16:58 +0000 2021,"RT @ALuizCosta: ""Pessoas em culturas 'livres' tiveram muito menos medo da covid-19 em 2020, mesmo quando os casos dispararam. Em nações ríg…",Gotham City,True,Antonio Luiz M. C. Costa,"São Paulo, Brasil",Mon Feb 01 13:54:13 +0000 2021,1
950,Lili D.🦋,Eterna aprendiz nesse mundo VUCA,Mon Feb 01 14:16:59 +0000 2021,"@GeneralMourao @monicabergamo @jairbolsonaro Corrupção e descaso com a pandemia, incentivo à não vacinação, incitaç… https://t.co/bzpdoKgwzF","Florianópolis, Brasil",False,,,,
951,🏴󠁧󠁢󠁳󠁣󠁴󠁿🦁Altu Bierciu #LEXIT✊💢 #OFICIALIDÁ,"🦁🇻🇳✊ SÍGANME L@S BUEN@S!!!!! 💝
Ḷḷingua, cultura, naturaleza ꞇ ḷḷionesismu
Persona sáfica non binaria 🏳️‍⚧️  ⚧🏳️‍🌈🎗️",Mon Feb 01 14:16:59 +0000 2021,"Groupies do Xabier Lago, seguro que tedes tanta pressa pra que nos levem prò país vizinho? 🤣

""A Galiza ja realiza… https://t.co/qamBlyKfWa",Buyeza El Bierciu País Ḷḷïonés,False,,,,
952,Mario Rodrigues de Oliveira,Bolsonarista a favor do Brasil da familia  e contra os bandidos comunistas,Mon Feb 01 14:16:59 +0000 2021,"RT @avozdobrasil: #COVID19| Ministro Eduardo Pazuello, do @minsaude, participa  da ampliação do Hospital Nilton Lins, em Manaus (AM), que a…","Angra dos Reis, Brasil",True,A Voz do Brasil,Brasília/DF,Wed Jan 27 12:10:48 +0000 2021,928
953,Pépé_Kalé🩴,ndaokunda❤️MedStudent.,Mon Feb 01 14:16:59 +0000 2021,Seirafall😳,,False,,,,
954,ღ 𝕽𝖔 𝕲𝖚𝖎𝖒𝖆𝖗𝖆𝖊𝖘 ღ 🦋,"Escorpiana, Separada, Jornalista, Web Designer, Designer Gráfica e Wicca. SuperCinéfila, ama Realitys, Séries e a neta Antonella. Torce pelo Flu e Beija Flor.",Mon Feb 01 14:16:59 +0000 2021,RT @UOL: Cientistas apontam hipóteses para novo surto de covid-19 em Manaus https://t.co/wWdOMo9z4H,DO RIO DE JANEIRO PARA SANTOS,True,UOL,Brasil,Mon Feb 01 14:13:03 +0000 2021,2
955,wewerton,"UFRRJ - ciências sociais.                                                       19 anos, RJ.",Mon Feb 01 14:16:59 +0000 2021,"RT @Douglas86736732: Bolsonaro não comprou vacina, seringas, oxigênio.
Gastou tudo pra comprar o Centrão e garantir a impunidade da Familíc…","ciências sociais, UFRRJ",True,Distopia Brazil,Distopia,Mon Feb 01 11:40:37 +0000 2021,50
956,fiuk ja foi eliminado?,"este perfil é movido a álcool, memes, autodepreciação e lapsos mentais causados por daddy issues",Mon Feb 01 14:17:00 +0000 2021,O sujo falando do mal lavado,BBB21,False,,,,
957,Telma Figueiredo,"I'm not Perfect ... I'm an Astronaut. Uma vez Flamengo, sempre Flamengo",Mon Feb 01 14:17:01 +0000 2021,@MBittencourtMD Se chegarem à conclusão de que a vacina deve ser anual estaremos cinco anos atrasados? Leiga perguntando.,,False,,,,
958,Jornal do Maciço,🇧🇷,Mon Feb 01 14:17:01 +0000 2021,"RT @tvbrasilgov: #COVID19| @govbr intensifica ações no Amazonas. Sobre as #vacinas de #Oxford, Brasil vai receber mais de 10 milhões de dos…","Ceará, Brasil",True,TV BrasilGov,Brasília - DF,Mon Feb 01 14:15:51 +0000 2021,1
959,Lucio Almeida,,Mon Feb 01 14:17:02 +0000 2021,"RT @RafaelFontana: Eslováquia autoriza o uso de Ivermectina para o tratamento da gripe chinesa COVlD.
https://t.co/HgV58x0GtY",Estados Unidos,True,Rafael Fontana,Brazil,Mon Feb 01 13:30:15 +0000 2021,67
960,Yuri Éderon,"Game Music Composer / Analista / Tecladista / Creator / Editor / Produtor / Dono de Casa

Visite:
http://youtube.com/ederonstudio
http://youtube.com/ursikus",Mon Feb 01 14:17:03 +0000 2021,O quão ridículo o Brasil se tornou. 🤦‍♂️,Brasília-DF,False,,,,
961,MaxCosti🇧🇷,#ForaBozo,Mon Feb 01 14:17:03 +0000 2021,"RT @FMouraBrasil: Ao lado do negacionista Bolsonaro, Fux também disse:

“Não tenho dúvida de que a ciência, que agora conta com a tão almej…","San Diego, CA",True,Felipe Moura Brasil,Rio de Janeiro,Mon Feb 01 14:13:32 +0000 2021,3
962,Aldem Bourscheit,"Jornalista / Periodista / Journalist covering Nature Conservation, Wildlife Crimes, Science, Traditional and Indigenous Communities stories.",Mon Feb 01 14:17:03 +0000 2021,"&gt; Juan Arias indaga no El País se os militares ""não se sentirão humilhados ao ver um general da ativa investigado p… https://t.co/Iv4z0UD02f","Brazil, Brasília (DF)",False,,,,
963,vonivar,Jornalista e Consultor,Mon Feb 01 14:17:04 +0000 2021,Bolsonaro ironiza ida de Bruno Covas ao Maracanã em meio à pandemia de Covid-19 https://t.co/FMLGJjcq4R https://t.co/dxOEmIDZ8k,"Goiânia, Goiás, Brasil",False,,,,
964,Carmen Marques,,Mon Feb 01 14:17:04 +0000 2021,"RT @brunaobarreto3: Não pode:

- Nomear como ""vírus chinês"" um vírus que nasceu na China!! 🤦🏻‍♂️

Pode:

- Justificar como ""cepa brasileira…",,True,Brunão,,Mon Feb 01 12:23:00 +0000 2021,130
965,lerdinha,,Mon Feb 01 14:17:09 +0000 2021,RT @ouisasz: o dia que eu tomar as duas doses da vacina eu vou ser a pessoa mais feliz do mundo,,True,isinha rainha do funk,,Mon Feb 01 14:10:12 +0000 2021,3
966,cadela,said I'm fine but it wasn't true,Mon Feb 01 14:17:10 +0000 2021,fui no posto de vacinação tomar vacina da gripe e tals e nossa q menino lindo........,,False,,,,
967,"Fayez "" in Vino Veritas !! """,Viva La libertad!!,Mon Feb 01 14:17:10 +0000 2021,"RT @FrazaoPs: Qual, este? https://t.co/27XFfwVVco",Olhão,True,Pedro dos Santos Frazão,"Lisboa, Portugal",Mon Feb 01 12:14:28 +0000 2021,7
968,João Rodrigues Baia,Economista Ex.Gerente de Banco,Mon Feb 01 14:17:13 +0000 2021,"INFORMAÇÕES COVID-19 BRASIL 
⤵
O Brasil chegou a 9.204.731 casos confirmados de #covid19 desde o início da pandemia… https://t.co/36KkIdTad3","Parque Verde, Belém",False,,,,
969,Agência Lusa,Conta oficial da Lusa - Agência de Notícias de Portugal,Mon Feb 01 14:17:14 +0000 2021,Covid-19: Áustria recomenda a não utilização da vacina AstraZeneca em maiores de 65 anos - https://t.co/sfUt0qejzd https://t.co/VimaR0s2Vj,Portugal,False,,,,
970,Ô Mylla,"Procure evoluir, irradie paz 🌻",Mon Feb 01 14:17:14 +0000 2021,Eu só quero tomar a vacina 😭😥😰,Belém-PÁ,False,,,,
971,Jorge Roriz,Jornalista graduado em ciência da comunicação. Editor do Portal Saúde no AR. Site https://t.co/hnV5Y8AcMb. Rádio Excelsior da Bahia (programa Excelsior Saúde).,Mon Feb 01 14:17:16 +0000 2021,Salvador – Confira os locais para vacinação contra Covid- 19 https://t.co/8bY5VerS1s,Salvador- BA,False,,,,
972,vanda,"Brasil acima de todos, Deus acima de tudo...@.Comunista não eh ser humano, ..eh ameba daninha pro ecossistema.  Pensa num cara  solidário e humano...JMBolsonaro",Mon Feb 01 14:17:17 +0000 2021,"RT @carmelonetobr: Há 5 dias estive no Centro de Eventos, local da vacinação em Fortaleza, com vereadores de oposição para fiscalizar. Desc…",,True,Carmelo Neto,"Fortaleza, Brasil",Mon Feb 01 14:14:18 +0000 2021,3
973,𝑀𝑎𝑟𝑡𝑎 𝐺𝑎𝑏𝑟𝑖𝑒𝑙𝑎,“Abraçando minhas próprias loucuras com reverência.” Fisioterapeuta; Mãe (meu absoluto título sagrado) Apoiadora de Moro e da Lava Jato; politicamente incorreta,Mon Feb 01 14:17:18 +0000 2021,"E viva a ciência e saúde!
Hj fui privilegiada e abençoada com a vacina, pela liberação para os fisioterapeutas clín… https://t.co/I5k2yoGZkA",,False,,,,
974,LUIX_Fora Bolsonaro_Felipe defense🇧🇷🏴,"Aloha piccuAwz, meu nome é Luiz Fernando eu tenho 16anos de idade sou estudante do 1° ensino médio!!",Mon Feb 01 14:17:18 +0000 2021,RT @RedeGlobo: A vacina protege você e quem você ama. Faça parte dessa campanha: #VacinaSim! ❤️ #MaisVocê https://t.co/bvud4GY8eG,,True,Globo em 🏠,,Mon Feb 01 13:59:40 +0000 2021,14
975,RPHelio,,Mon Feb 01 14:17:18 +0000 2021,"RT @Clauwild1: Em Israel, em pleno Lockdown, cerca de 10 mil pessoas compareceram ao enterro de um rabino ultra-ortodoxo, Meshulam Dovid So…","São Paulo, Brasil",True,Claudia Wild,,Sun Jan 31 13:03:14 +0000 2021,446
976,Gabriela D'Ávila 🦋,Taurina com 🌙 em pizza.,Mon Feb 01 14:17:18 +0000 2021,"RT @Douglas86736732: Bolsonaro não comprou vacina, seringas, oxigênio.
Gastou tudo pra comprar o Centrão e garantir a impunidade da Familíc…",Brasil,True,Distopia Brazil,Distopia,Mon Feb 01 11:40:37 +0000 2021,51
